TimeL;TimeGln(hms);TimeGln(sec.);TimeGps(sec.);S(2)E1B;dS(2)E1B;Fi(2)E1B;S(4)E1B;dS(4)E1B;Fi(4)E1B;S(10)E1B;dS(10)E1B;Fi(10)E1B;S(11)E1B;dS(11)E1B;Fi(11)E1B;S(12)E1B;dS(12)E1B;Fi(12)E1B;S(16)E1B;dS(16)E1B;Fi(16)E1B;S(19)E1B;dS(19)E1B;Fi(19)E1B;S(25)E1B;dS(25)E1B;Fi(25)E1B;S(29)E1B;dS(29)E1B;Fi(29)E1B;S(36)E1B;dS(36)E1B;Fi(36)E1B
2723;13:19:35.000;47975;37193;25562401.13;-152.91202;-25562396.16;27410671.87;-609.01624;-27410674.08;23867755.88;152.60403;-23867753.04;21891735.06;-130.14291;-21891732.08;24944393.6;352.26416;-24944392.41;;;;25193986.54;-229.52376;-25193991.97;25435085.04;389.17581;-25435083.05;27511749.8;241.37852;-27511751.71;26359678.07;-506.79291;-26359682.89
2724;13:19:36.000;47976;37194;25562246.9;-152.81923;-25562243.34;27410061.85;-608.98462;-27410065.1;23867908.48;152.65483;-23867905.69;21891605.84;-130.089;-21891601.99;24944746.76;352.2858;-24944744.7;;;;25193758.94;-229.44354;-25193762.53;25435473.47;389.24133;-25435472.29;27511990.45;241.44812;-27511993.16;26359171.98;-506.76184;-26359176.13
2725;13:19:37.000;47977;37195;25562096.1;-152.72833;-25562090.62;27409452.54;-608.96454;-27409456.13;23868059.73;152.7012;-23868058.39;21891474.61;-130.03363;-21891471.96;24945099.3;352.31772;-24945097.02;;;;25193527.83;-229.34274;-25193533.18;25435865.35;389.30453;-25435861.59;27512233.68;241.53242;-27512234.69;26358665.46;-506.74728;-26358669.38
2726;13:19:38.000;47978;37196;25561942.06;-152.62517;-25561937.99;27408843.11;-608.93341;-27408847.2;23868211.79;152.76233;-23868211.16;21891345.64;-129.96918;-21891341.99;24945451.28;352.36728;-24945449.38;;;;25193298.14;-229.24908;-25193303.93;25436251.59;389.38452;-25436250.98;27512473.43;241.61858;-27512476.31;26358157.58;-506.70856;-26358162.68
2727;13:19:39.000;47979;37197;25561789.81;-152.53363;-25561785.46;27408233.92;-608.90515;-27408238.3;23868364.67;152.82047;-23868363.98;21891216.18;-129.90749;-21891212.08;24945803.83;352.39905;-24945801.78;;;;25193067.61;-229.15794;-25193074.78;25436640.35;389.45001;-25436640.43;27512717.8;241.70982;-27512718.02;26357652.82;-506.68497;-26357655.99
2728;13:19:40.000;47980;37198;25561638.32;-152.46048;-25561633;27407625.08;-608.90314;-27407629.39;23868517.69;152.84357;-23868516.82;21891084.84;-129.8744;-21891082.21;24946157.31;352.41376;-24946154.2;;;;25192841.22;-229.08299;-25192845.69;25437031.14;389.49707;-25437029.92;27512959.31;241.77232;-27512959.79;26357145.33;-506.67786;-26357149.31
2729;13:19:41.000;47981;37199;25561485.8;-152.40707;-25561480.59;27407016.97;-608.92151;-27407020.47;23868670.47;152.85939;-23868669.68;21890954.91;-129.86252;-21890952.35;24946510.07;352.40613;-24946506.6;;;;25192613.98;-229.0294;-25192616.66;25437421.69;389.52243;-25437419.45;27513199.51;241.8053;-27513201.59;26356637.91;-506.68869;-26356642.62
2730;13:19:42.000;47982;37200;25561334.02;-152.26355;-25561328.33;27406408.15;-608.85107;-27406411.62;23868825.56;152.9536;-23868822.63;21890824.34;-129.75334;-21890822.59;24946863.71;352.48676;-24946859.09;;;;25192380.55;-228.89838;-25192387.76;25437812.36;389.64038;-25437809.09;27513443.75;241.94266;-27513443.54;26356131.93;-506.61792;-26356136.01
2731;13:19:43.000;47983;37201;25561179.96;-152.20433;-25561176.12;27405798.39;-608.85498;-27405802.76;23868978.7;152.97534;-23868975.61;21890695.29;-129.73141;-21890692.86;24947213.51;352.48886;-24947211.58;;;;25192148.15;-228.83516;-25192158.93;25438201.09;389.66656;-25438198.75;27513684.7;241.99405;-27513685.53;26355628.5;-506.62592;-26355629.38
2732;13:19:44.000;47984;37202;25561027.46;-152.07388;-25561024.05;27405189.81;-608.79584;-27405193.97;23869132.8;153.06624;-23869128.68;21890565.36;-129.63907;-21890563.22;24947566.92;352.56418;-24947564.14;;;;25191918.81;-228.70578;-25191930.22;25438590.59;389.77945;-25438588.53;27513926.71;242.10817;-27513927.64;26355120.72;-506.56277;-26355122.82
2733;13:19:45.000;47985;37203;25560875.17;-151.92201;-25560872.13;27404582.49;-608.71381;-27404585.26;23869287.7;153.17371;-23869281.85;21890436.7;-129.52213;-21890433.7;24947919.18;352.65402;-24947916.8;;;;25191695.26;-228.55984;-25191701.66;25438980.26;389.897;-25438978.43;27514169.05;242.25281;-27514169.89;26354614.35;-506.48209;-26354616.34
2734;13:19:46.000;47986;37204;25560724.43;-151.77783;-25560720.35;27403972.74;-608.63928;-27403976.62;23869441.12;153.27443;-23869435.12;21890307.07;-129.41626;-21890304.28;24948269.85;352.73624;-24948269.53;;;;25191462.51;-228.41451;-25191473.25;25439370.41;390.01617;-25439368.45;27514411.01;242.3801;-27514412.27;26354106.21;-506.40524;-26354109.93
2735;13:19:47.000;47987;37205;25560571.64;-151.70018;-25560568.65;27403364.28;-608.62689;-27403367.99;23869595.36;153.31259;-23869588.44;21890178;-129.36984;-21890174.91;24948623.49;352.75919;-24948622.29;;;;25191233.47;-228.33597;-25191244.91;25439761.57;390.07596;-25439758.52;27514653.29;242.45837;-27514654.73;26353599.85;-506.39035;-26353603.54
2736;13:19:48.000;47988;37206;25560421.82;-151.58353;-25560417.06;27402755.8;-608.58228;-27402759.41;23869749.26;153.38647;-23869741.82;21890048.54;-129.2968;-21890045.62;24948977.21;352.81812;-24948975.11;;;;25191007.93;-228.22223;-25191016.69;25440152.35;390.1593;-25440148.68;27514896.27;242.55363;-27514897.28;26353094.71;-506.34641;-26353097.19
2737;13:19:49.000;47989;37207;25560267.43;-151.47255;-25560265.59;27402147.05;-608.53906;-27402150.87;23869903.4;153.45358;-23869895.28;21889918.24;-129.22571;-21889916.39;24949328.87;352.86621;-24949327.98;;;;25190779.8;-228.11554;-25190788.58;25440539.98;390.24246;-25440538.92;27515138.3;242.65707;-27515139.94;26352588.22;-506.30377;-26352590.89
2738;13:19:50.000;47990;37208;25560117;-151.42056;-25560114.17;27401539.46;-608.55835;-27401542.31;23870057.11;153.46855;-23870048.75;21889790.18;-129.20137;-21889787.19;24949682.67;352.86017;-24949680.84;;;;25190550.35;-228.06943;-25190560.51;25440931.18;390.27017;-25440929.19;27515380.79;242.70143;-27515382.64;26352081.67;-506.31894;-26352084.57
2739;13:19:51.000;47991;37209;25559966.34;-151.32159;-25559962.85;27400930.46;-608.52222;-27400933.79;23870210.27;153.52719;-23870202.27;21889659.99;-129.13988;-21889658.05;24950035.39;352.90137;-24950033.74;;;;25190327.08;-227.97011;-25190332.54;25441322.75;390.34708;-25441319.54;27515623.59;242.79085;-27515625.43;26351575.77;-506.28079;-26351578.29
2740;13:19:52.000;47992;37210;25559815.15;-151.19524;-25559811.65;27400322.11;-608.47552;-27400325.31;23870361.7;153.60553;-23870355.88;21889531.02;-129.05875;-21889528.99;24950388.29;352.96585;-24950386.7;;;;25190096.82;-227.84781;-25190104.69;25441712.95;390.43912;-25441709.98;27515868.07;242.90024;-27515868.33;26351071.62;-506.2319;-26351072.06
2741;13:19:53.000;47993;37211;25559663.12;-151.10596;-25559660.55;27399713.18;-608.44714;-27399716.86;23870515.64;153.65076;-23870509.53;21889401.97;-129.00334;-21889399.99;24950741.83;352.99561;-24950739.7;;;;25189869.66;-227.74757;-25189876.94;25442100.67;390.50143;-25442100.48;27516109.92;242.97655;-27516111.31;26350563.26;-506.21054;-26350565.85
2742;13:19:54.000;47994;37212;25559510.49;-151.03493;-25559509.51;27399105.28;-608.45099;-27399108.41;23870667.75;153.68159;-23870663.21;21889273.18;-128.96648;-21889271.02;24951096.29;353.00607;-24951092.7;;;;25189642.12;-227.69585;-25189649.25;25442493.23;390.54568;-25442491.03;27516351.88;243.03914;-27516354.35;26350058.85;-506.20447;-26350059.64
2743;13:19:55.000;47995;37213;25559362.05;-150.86993;-25559358.64;27398496.43;-608.3526;-27398500.06;23870819.61;153.80411;-23870817.01;21889142.74;-128.84135;-21889142.18;24951449.68;353.11203;-24951445.82;;;;25189416.44;-227.52269;-25189421.72;25442883.59;390.68619;-25442881.71;27516594.18;243.19009;-27516597.54;26349551.21;-506.11234;-26349553.53
2744;13:19:56.000;47996;37214;25559211.99;-150.80452;-25559207.84;27397888.78;-608.35492;-27397891.71;23870973.12;153.82971;-23870970.84;21889015.98;-128.81065;-21889013.37;24951802.46;353.11731;-24951798.93;;;;25189189;-227.46036;-25189194.26;25443274.63;390.72684;-25443272.44;27516837.16;243.25316;-27516840.79;26349045.34;-506.10843;-26349047.42
2745;13:19:57.000;47997;37215;25559062;-150.6839;-25559057.16;27397281.78;-608.31055;-27397283.4;23871125.21;153.90002;-23871124.74;21888886.73;-128.73198;-21888884.64;24952156.03;353.17459;-24952152.11;;;;25188960.2;-227.34401;-25188966.92;25443666.66;390.81332;-25443663.25;27517082.61;243.3492;-27517084.14;26348539.34;-506.06372;-26348541.36
2746;13:19:58.000;47998;37216;25558911.02;-150.56418;-25558906.59;27396674.01;-608.25586;-27396675.14;23871280.74;153.98938;-23871278.73;21888757.82;-128.64789;-21888755.99;24952509.41;353.24323;-24952505.35;;;;25188731.2;-227.22954;-25188739.69;25444057.16;390.90872;-25444054.16;27517323.03;243.46733;-27517327.61;26348031.16;-506.00333;-26348035.36
2747;13:19:59.000;47999;37217;25558760.74;-150.42911;-25558756.16;27396065.04;-608.18207;-27396066.96;23871434.43;154.08006;-23871432.81;21888629.31;-128.54321;-21888627.45;24952862.69;353.32065;-24952858.67;;;;25188504.75;-227.09142;-25188512.6;25444448.7;391.02539;-25444445.19;27517568.1;243.59193;-27517571.2;26347526.55;-505.93909;-26347529.42
2748;13:20:00.000;48000;37218;25558609.44;-150.32144;-25558605.84;27395457.12;-608.15466;-27395458.8;23871589.78;154.14008;-23871586.95;21888500.96;-128.48343;-21888498.96;24953215.77;353.35718;-24953212.03;;;;25188277.3;-226.88696;-25188285.6;25444838.94;391.09952;-25444836.29;27517811.29;243.6861;-27517814.89;26347021.23;-505.90353;-26347023.51
2749;13:20:01.000;48001;37219;25558461.48;-150.22868;-25558455.61;27394849.25;-608.12354;-27394850.68;23871746.7;154.19656;-23871741.15;21888372.71;-128.41791;-21888370.55;24953566.65;353.40326;-24953565.43;;;;25188051.09;-226.89726;-25188058.71;25445229.9;391.16812;-25445227.46;27518057.87;243.77231;-27518058.66;26346516.26;-505.86832;-26346517.64
2750;13:20:02.000;48002;37220;25558310.43;-150.11667;-25558305.5;27394241.23;-608.08154;-27394242.6;23871900.69;154.26224;-23871895.41;21888245.02;-128.34627;-21888242.2;24953918.69;353.4483;-24953918.88;;;;25187823.49;-226.7932;-25187831.91;25445622.35;391.25131;-25445618.71;27518299.29;243.8669;-27518302.53;26346010.31;-505.82858;-26346011.82
2751;13:20:03.000;48003;37221;25558160.22;-149.99638;-25558155.5;27393633.44;-608.03223;-27393634.57;23872058.27;154.34482;-23872049.76;21888115.59;-128.26106;-21888113.94;24954273.85;353.51303;-24954272.39;;;;25187600.31;-226.67108;-25187605.24;25446013.2;391.3439;-25446010.05;27518543.09;243.98419;-27518546.51;26345505.06;-505.77615;-26345506.04
2752;13:20:04.000;48004;37222;25558010.68;-149.87514;-25558005.62;27393025.86;-607.97882;-27393026.59;23872211.75;154.42035;-23872204.18;21887987.57;-128.1792;-21887985.76;24954628.11;353.57373;-24954625.97;;;;25187373.13;-226.54887;-25187378.69;25446404.74;391.44171;-25446401.49;27518789.36;244.08531;-27518790.6;26344999.95;-505.72717;-26345000.31
2753;13:20:05.000;48005;37223;25557860.82;-149.76724;-25557855.86;27392417.44;-607.9408;-27392418.65;23872366.9;154.48839;-23872358.67;21887860.06;-128.10599;-21887857.65;24954980.76;353.6218;-24954979.59;;;;25187146.19;-226.44838;-25187152.24;25446796.08;391.52148;-25446793.01;27519032.22;244.18451;-27519034.78;26344495.43;-505.68317;-26344494.63
2754;13:20:06.000;48006;37224;25557707.99;-149.68231;-25557706.17;27391809.64;-607.92163;-27391810.72;23872521.49;154.52946;-23872513.2;21887731.17;-128.05991;-21887729.59;24955334.82;353.64609;-24955333.24;;;;25186917.8;-226.4575;-25186925.88;25447186.58;391.57886;-25447184.59;27519277.86;244.26248;-27519279.04;26343987.37;-505.66922;-26343988.96
2755;13:20:07.000;48007;37225;25557562.98;-149.59506;-25557556.58;27391201.01;-607.91339;-27391202.81;23872675.51;154.56784;-23872667.76;21887602.64;-128.01627;-21887601.58;24955688.8;353.67172;-24955686.91;;;;25186692.52;-226.2735;-25186699.61;25447577.29;391.63071;-25447576.22;27519521.71;244.32587;-27519523.37;26343481.14;-505.65439;-26343483.31
2756;13:20:08.000;48008;37226;25557413.09;-149.48749;-25557407.09;27390593.32;-607.86578;-27390594.95;23872830.7;154.64096;-23872822.4;21887475.24;-127.93806;-21887473.64;24956043.3;353.72202;-24956040.63;;;;25186464.56;-226.17105;-25186473.44;25447970.47;391.72092;-25447967.94;27519766.18;244.43646;-27519767.81;26342977.53;-505.60983;-26342977.7
2757;13:20:09.000;48009;37227;25557259.69;-149.34741;-25557257.74;27389986.39;-607.79169;-27389987.15;23872985.18;154.74043;-23872977.14;21887346.56;-127.83062;-21887345.81;24956396.06;353.80731;-24956394.44;;;;25186238.71;-226.02855;-25186247.41;25448363.52;391.83862;-25448359.78;27520008.77;244.56854;-27520012.37;26342472.07;-505.53098;-26342472.17
2758;13:20:10.000;48010;37228;25557114.08;-149.25174;-25557108.49;27389379.26;-607.7663;-27389379.39;23873139.09;154.79636;-23873131.94;21887220.22;-127.77355;-21887218.03;24956751.19;353.84302;-24956748.28;;;;25186012.59;-225.94304;-25186021.46;25448754.03;391.90524;-25448751.69;27520253.55;244.64459;-27520257.02;26341966.31;-505.5054;-26341966.66
2759;13:20:11.000;48011;37229;25556965.02;-149.11876;-25556959.37;27388771.39;-607.71118;-27388771.68;23873293.24;154.87604;-23873286.82;21887093;-127.68709;-21887090.35;24957103.41;353.90927;-24957102.19;;;;25185787.23;-225.81238;-25185795.65;25449145.7;392.00235;-25449143.69;27520498.01;244.75694;-27520501.78;26341459.73;-505.4502;-26341461.21
2760;13:20:12.000;48012;37230;25556815.86;-149.06398;-25556810.31;27388162.58;-607.71338;-27388163.96;23873447.32;154.9006;-23873441.72;21886964.48;-127.65668;-21886962.69;24957458.84;353.91025;-24957456.1;;;;25185561.32;-225.84692;-25185569.89;25449537.86;392.03687;-25449535.73;27520744.26;244.81905;-27520746.59;26340955.3;-505.45413;-26340955.76
2761;13:20:13.000;48013;37231;25556664.58;-148.94075;-25556661.37;27387555.59;-607.67126;-27387556.29;23873601.92;154.97516;-23873596.69;21886837.57;-127.57989;-21886835.11;24957814.12;353.97629;-24957810.08;;;;25185336.5;-225.70073;-25185344.26;25449930.21;392.13126;-25449927.86;27520987.81;244.92224;-27520991.52;26340448.02;-505.40234;-26340450.35
2762;13:20:14.000;48014;37232;25556516.95;-148.7872;-25556512.58;27386948.21;-607.58856;-27386948.7;23873756.68;155.07884;-23873751.77;21886709.87;-127.46804;-21886707.64;24958166.95;354.05966;-24958164.14;;;;25185111.68;-225.49387;-25185118.77;25450323.84;392.25311;-25450320.11;27521233.33;245.05566;-27521236.57;26339943.53;-505.3252;-26339945.03
2763;13:20:15.000;48015;37233;25556368.54;-148.67445;-25556363.91;27386341.24;-607.53436;-27386341.17;23873910.58;155.16245;-23873906.93;21886583.38;-127.38148;-21886580.26;24958521.07;354.11978;-24958518.26;;;;25184884.93;-225.36003;-25184893.41;25450716.36;392.3457;-25450712.46;27521477.45;245.17163;-27521481.74;26339436.88;-505.26648;-26339439.76
2764;13:20:16.000;48016;37234;25556218.78;-148.60301;-25556215.3;27385733.59;-607.539;-27385733.63;23874066;155.18422;-23874062.12;21886456.12;-127.35396;-21886452.91;24958876.37;354.12991;-24958872.39;;;;25184663.89;-225.30157;-25184668.1;25451108.05;392.38586;-25451104.84;27521723.37;245.22267;-27521726.97;26338932;-505.27399;-26338934.49
2765;13:20:17.000;48017;37235;25556073.07;-148.48352;-25556066.82;27385126.3;-607.48322;-27385126.15;23874221.47;155.25992;-23874217.38;21886328.28;-127.27728;-21886325.63;24959230.6;354.18744;-24959226.57;;;;25184436.23;-225.19481;-25184442.91;25451502.35;392.47708;-25451497.32;27521968.24;245.33136;-27521972.3;26338427.48;-505.21854;-26338429.27
2766;13:20:18.000;48018;37236;25555922.92;-148.35384;-25555918.47;27384519.44;-607.42493;-27384518.72;23874377.74;155.35139;-23874372.73;21886201.98;-127.17398;-21886198.46;24959584.35;354.26089;-24959580.83;;;;25184209.62;-225.05664;-25184217.85;25451894.56;392.58276;-25451889.9;27522214.9;245.455;-27522217.75;26337920.53;-505.15863;-26337924.11
2767;13:20:19.000;48019;37237;25555777.37;-148.2495;-25555770.22;27383912.19;-607.38562;-27383911.34;23874534.03;155.41582;-23874528.15;21886073.54;-127.10703;-21886071.35;24959938.65;354.30884;-24959935.14;;;;25183984.11;-224.94601;-25183992.91;25452286.83;392.6608;-25452282.56;27522459.85;245.54546;-27522463.3;26337417;-505.11505;-26337419
2768;13:20:20.000;48020;37238;25555627.3;-148.1506;-25555622.07;27383304.58;-607.35944;-27383303.98;23874690.77;155.4688;-23874683.61;21885947.7;-127.04514;-21885944.3;24960293.08;354.34335;-24960289.49;;;;25183761.36;-224.85925;-25183768.05;25452679.57;392.73373;-25452675.3;27522706.54;245.63022;-27522708.93;26336909.56;-505.08893;-26336913.91
2769;13:20:21.000;48021;37239;25555479.83;-148.0296;-25555474.04;27382698.21;-607.31012;-27382696.67;23874846.8;155.54749;-23874839.16;21885820.07;-126.96397;-21885817.34;24960647.03;354.40366;-24960643.89;;;;25183535.02;-224.75417;-25183543.29;25453071.16;392.81982;-25453068.12;27522950.55;245.74634;-27522954.68;26336407.07;-505.03494;-26336408.87
2770;13:20:22.000;48022;37240;25555330.86;-147.92986;-25555326.11;27382090.44;-607.26807;-27382089.4;23875003.07;155.61282;-23874994.77;21885693.64;-126.89671;-21885690.44;24961002.49;354.45108;-24960998.34;;;;25183308.84;-224.64178;-25183318.65;25453464.36;392.90668;-25453461.02;27523195.89;245.83347;-27523200.51;26335900.89;-505.00238;-26335903.87
2771;13:20:23.000;48023;37241;25555181.39;-147.80377;-25555178.3;27381483.91;-607.21832;-27381482.18;23875158.03;155.68521;-23875150.46;21885565.86;-126.81533;-21885563.63;24961358.38;354.51163;-24961352.85;;;;25183087.26;-224.51775;-25183094.13;25453857.09;392.99347;-25453854.02;27523442.38;245.94252;-27523446.45;26335397.81;-504.94562;-26335398.92
2772;13:20:24.000;48024;37242;25555036.6;-147.754;-25555030.55;27380876.48;-607.2442;-27380874.94;23875314.83;155.68785;-23875306.15;21885440.24;-126.80692;-21885436.82;24961713.06;354.49414;-24961707.35;;;;25182862.08;-224.48602;-25182869.65;25454250.1;393.01056;-25454247.03;27523688.34;245.97514;-27523692.43;26334892.39;-504.97284;-26334893.95
2773;13:20:25.000;48025;37243;25554887.75;-147.66307;-25554882.89;27380268.89;-607.20825;-27380267.73;23875470.26;155.75336;-23875461.9;21885313.35;-126.74097;-21885310.08;24962067.01;354.5408;-24962061.89;;;;25182632.92;-224.37767;-25182645.27;25454641.57;393.09213;-25454640.12;27523933.37;246.06949;-27523938.5;26334388.75;-504.93628;-26334389.01
2774;13:20:26.000;48026;37244;25554736.32;-147.55084;-25554735.34;27379661.63;-607.17334;-27379660.55;23875626.92;155.82033;-23875617.72;21885186.6;-126.66556;-21885183.41;24962420.25;354.59097;-24962416.48;;;;25182414.13;-224.17365;;25455035.28;393.17328;-25455033.29;27524179.95;246.16876;-27524184.66;26333883.24;-504.89249;-26333884.12
2775;13:20:27.000;48027;37245;25554588.98;-147.43776;-25554587.9;27379054.7;-607.12219;-27379053.43;23875781.01;155.88741;-23875773.61;21885059.28;-126.59132;-21885056.82;24962774.86;354.64157;-24962771.12;;;;25182188.37;-224.0768;-25182196.85;25455429.1;393.25641;-25455426.55;27524425.13;246.27299;-27524430.94;26333377.99;-504.84805;-26333379.27
2776;13:20:28.000;48028;37246;25554445.97;-147.35382;-25554440.54;27378446.88;-607.11115;-27378446.32;23875936.42;155.92877;-23875929.54;21884932.86;-126.54719;-21884930.28;24963129.94;354.66324;-24963125.78;;;;25181961.34;-224.0968;-25181972.77;25455822.93;393.30878;-25455819.86;27524673.51;246.33719;-27524677.27;26332871.05;-504.841;-26332874.43
2777;13:20:29.000;48029;37247;25554296.53;-147.19617;-25554293.35;27377840.34;-607.02203;-27377839.3;23876091.68;156.04495;-23876085.58;21884806.89;-126.42212;-21884803.85;24963483.81;354.76422;-24963480.55;;;;25181741.73;-223.82036;-25181748.86;25456215.47;393.44617;-25456213.31;27524921.4;246.48439;-27524923.76;26332366.88;-504.74164;-26332369.69
2778;13:20:30.000;48030;37248;25554148.71;-147.05109;-25554146.3;27377233.13;-606.9455;-27377232.35;23876247.47;156.14516;-23876241.73;21884680;-126.3177;-21884677.54;24963839.59;354.84558;-24963835.39;;;;25181518.83;-223.77777;-25181525.08;25456609.89;393.55811;-25456606.86;27525166.87;246.6208;-27525170.38;26331861.5;-504.66968;-26331865.02
